what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887475982
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887477685
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887477809
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334887580166
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887583469
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887583772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334887615507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334887616672
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334887634888
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887635049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887635159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887696211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887697916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887701137
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334887703834
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887704130
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887704357
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1334887709156
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334887712855
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887713044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887713143
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334887714029
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887714226
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887714348
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887762679
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887826656
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887828805
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887831597
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887918686
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887918686
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887919705
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887920743
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887920743
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887921511
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887922527
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334887923933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334887946578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334888405480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334888460156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334888475059
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334888491295
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334888491434
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334888691173
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334888699419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334888861273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889494443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889494938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890350012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890353737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890356353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890359963
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1334890372937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890373714
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890373982
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890374075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890375970
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334890399395
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890399605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890399713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890418042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890433286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890434183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890811379
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890817331
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890819327
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890859055
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890868957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890871947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890872925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890881693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890883919
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890885953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890889220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334890891800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334890892020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334890892904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890894518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890895003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890896022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890896820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334890897352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890900177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890902223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890903403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890912132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890913106
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890915372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890920659
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334890922516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890964089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890965129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890972948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890981134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890984266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890988703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891001467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891001907
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891002385
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891040754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891043248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891044138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891044390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891052306
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891054297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891072732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891075823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891082503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891110945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891113981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891114064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891118852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891119632
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891122139
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891129752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891133668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891133740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891136911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891137677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891138189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891138576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891139157
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891142479
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334891146059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334891174885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891179932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891180620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891182135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891189695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891190447
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891195802
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891197501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891203129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891205853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891208495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891209238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891209630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891210647
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891211652
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1334891229679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334891230307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334891350026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891350476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891358435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891358817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891360291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891376214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891720142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334891728185
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334891731857
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1334891733455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891735037
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1334891737623
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1334891737787
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1334891737868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891738459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1334891738480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891742616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891746603
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334891747929
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334891807307
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334891807835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891856397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891859380
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334891918321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334891922373
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334891991713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891995492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334891997024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334892053646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334892074713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892077358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892077703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892078931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892079067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892079237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892079395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892091096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892098847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892103420
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1334892103710
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334892104039
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334892105715
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1334892107861
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1334892107876
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892109373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892113104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892114265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892115623
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334892116608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892120218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892122770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892125032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892125213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334892126911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334892131585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892133178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892138153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892139369
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334892191684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892196329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892198686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892199765
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334892201033
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892201737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892210484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892211236
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892212871
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334892216990
