what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1334887005087
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1334887005088
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1334887005089
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1334887005090
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1334887005092
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1334887005093
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1334887005104
os,sysinfo,,,"win32",1334887005109
arch,sysinfo,,,"x86_64",1334887005109
ws,sysinfo,,,"win32",1334887005109
locale,sysinfo,,,"en_US",1334887005109
processors,sysinfo,,,"2",1334887005109
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334887005109
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1334887005109
