what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334892600013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334892600336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334892600808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892604115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892604216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892606235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892606327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334892607793
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892610720
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334892611585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892613188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892614580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892618470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892622375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892623048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892688551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892689030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892957077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334892961418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893238281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893244927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893254775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893254824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893256078
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334893257510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893265435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893283614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893283686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893284799
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334893284955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893289142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893294213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893294256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893295292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893307717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893317099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893317135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893318399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893320412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893335109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893340779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893407772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893489698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893489756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334893500393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893517539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893517622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893522492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893524082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893524950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893524955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893526123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893526285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893532718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893532793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893535101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334893535282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893558180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1334893558217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893559614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334893573354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334893574397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334893575767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334893576295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334893580413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334893581889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893593537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893594168
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334893597659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893602241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893602318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893603841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893606091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893606169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893630351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893630629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893630830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893631151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893631448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334893631688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334893660359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334893670156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334893671993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334893672679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334893676260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893676718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893677310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893677509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893944619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893946060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334893963996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894057001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894102004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894125155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894151979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894152708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894394581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894412697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894417153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894417874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894479984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894492863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894496864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894507635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894507749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894509563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894509670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894513140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894514776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894518329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894519457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894529426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894532763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894547547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894551873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334894558775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334894560415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894570712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894571649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894571891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894815092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334894827739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894835006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894842344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334894849539
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334894850186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894869396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894870678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894871833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894876425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894878208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894878855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894885497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894891944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894895516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894895594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334894897209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894898827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894898895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334894905228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334894906919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334894910496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334894910717
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334894911663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1334894912522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334894917285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334894922889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895137676
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334895157400
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334895157423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895158211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895268433
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334895269924
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334895270147
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334895270261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334895297496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334895298914
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895299680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895299823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895299967
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895300113
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895300255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895300436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895300617
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1334895300903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1334895301663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334895303759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895308398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895317246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895330317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895333037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334895614533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896682488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896685551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896717271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896717319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896718661
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334896723422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896762973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896764811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334896764841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334896890450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897349383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897350979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897446260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897535940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897536007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334897547924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897552411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897552959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334897554801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897559851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897559900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1334897577884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334897609126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334897626929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897631007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897632770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897633473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897633735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897633931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897634564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897634783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897635353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897635727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897636141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897636509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897636815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334897637152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897677415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897677908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897677940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897677970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897678675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897680166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334897687942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334897691460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897699641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1334897700774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897716502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897742189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334897748479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334897774100
